Price,Title,Description,Variation Image Link,Variation name (color),Variation SKU,Category,Keep,Reason
19.69,-6 AN 45 Degree Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Green-45-Degree-Female-Hose-End.png,Lime Green,CF-FHE-06-045-000-GR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
23.69,-6 AN 180 Degree Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Green-180-Degree-Female-Hose-End.png,Lime Green,CF-FHE-06-180-000-GR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
72.0,6AN Braided Black Nylon Hose / Line (E85 + Race Fuel Safe) - 10ft roll,"Founded in 2008, ColorFittings is an industry leader in premium automotive, marine, and aviation plumbing products. \n\nWhether you’re a professional building a 6-second NHRA bracket car, a perfectionist designing the ultimate engine bay for a SEMA car, or an HPDE enthusiast looking to improve your oil temps, our products are designed for all flavors of motorsports. \n\nColorFittings Nylon and Stainless-steel Braided AN Hose is universally compatible. Common uses include motor oil, gas, E85, race-fuel, and coolant. For more detail about ColorFittings AN Hose, refer here.\n\nThe 6AN diameter Nylon &amp; Stainless-steel braided AN Hose operates at a 500PSI threshold, and boasts a 2000PSI burst threshold. \n\nFor a hassle-free installation process, we strongly recommend using our Fitting Assembly Tools. \n\nOur Nylon &amp; Stainless-steel braided AN Hose pairs excellently with our lightweight Hose Separators, which are available in unique gloss-finish colors. \n\nWant to learn more about how our products apply to your vehicle? Read our handy guide here.",https://colorfittings.com/wp-content/uploads/2019/10/AN-Fitting-Nylon-Braided-Hose-Black-lowrez.jpg,Black,CF-BNH-06-000-010-BL,Hose &amp; Line,True,"Target AN Size (-6, -8, -10)"
92.0,10AN Braided Black Nylon Hose / Line (E85 + Race Fuel Safe) - 10ft roll,"Founded in 2008, ColorFittings is an industry leader in premium automotive, marine, and aviation plumbing products. \n\nWhether you’re a professional building a 6-second NHRA bracket car, a perfectionist designing the ultimate engine bay for a SEMA car, or an HPDE enthusiast looking to improve your oil temps, our products are designed for all flavors of motorsports.\n\nColorFittings Nylon and Stainless-steel Braided AN Hose is universally compatible. Common uses include motor oil, gas, E85, race-fuel, and coolant. For more detail about ColorFittings AN Hose, refer here.\n\nThe 10AN diameter Nylon &amp; Stainless-steel braided AN Hose operates at a 500PSI threshold, and boasts a 2000PSI burst threshold. \n\nFor a hassle-free installation process, we strongly recommend using our Fitting Assembly Tools. \n\nOur Nylon &amp; Stainless-steel braided AN Hose pairs excellently with our lightweight Hose Separators, which are available in unique gloss-finish colors. \n\nWant to learn more about how our products apply to your vehicle? Read our handy guide here.",https://colorfittings.com/wp-content/uploads/2019/10/AN-Fitting-Nylon-Braided-Hose-Black-lowrez.jpg,Black,CF-BNH-10-000-010-BL,Hose &amp; Line,True,"Target AN Size (-6, -8, -10)"
20.99,-16 AN to -12 AN ORB Adapter,"ColorFittings ORB Adapter Fittings are precision-engineered to connect AN flare fittings to O-Ring Boss (ORB) ports, providing a secure, leak-free solution for fuel, oil, coolant, power steering, and transmission plumbing systems. ORB ports are found on engine blocks, transmissions, power steering pumps, oil coolers, and other OEM components — making these adapters essential for any AN plumbing conversion.\n\nOur AN to ORB Adapters are manufactured to provide a perfect fit and seal when paired with ColorFittings AN fittings, which are specifically engineered for use with E85, ethanol-based fuels, and race fuels. The O-ring face seal design eliminates the need for thread sealant and provides a more reliable, vibration-resistant connection compared to NPT threads. When combined with our nylon or stainless steel braided hose, these adapters deliver reliable performance and clean routing for any high-performance plumbing system.\n\nFor best installation results, we strongly recommend using our AN Fitting Assembly Tools, which help prevent fitting damage and ensure proper hose and fitting alignment. Please reference our installation video and fitting guide for proper assembly techniques and torque recommendations.\n\nLooking to complete your system? Explore our full range of AN fittings, ORB adapters, braided hose, and fitting assembly tools.",https://colorfittings.com/wp-content/uploads/2026/04/ORB-Purple-Fitting-Adapter-20.png,Purple,CF-F2S-16-012-000-PU,Adapters and Unions,True,"Target AN Size (-6, -8, -10)"
19.99,Honda CR125 Cylinder Head to 10 AN Flare Fitting,,https://colorfittings.com/wp-content/uploads/2019/03/colorfittings-cr125-black.png,Black,CF-F2S-10-016-001-BL,Specialty Fitting &amp; PCV Delete,True,"Target AN Size (-6, -8, -10)"
9.99,-6 AN ORB Plug w/ O-Ring,"ColorFittings AN ORB Plugs are precision CNC-machined to securely seal unused O-Ring Boss (ORB) ports in fuel, oil, coolant, transmission, hydraulic, and power steering systems. Designed with straight-thread ORB connections and an integrated O-ring sealing surface, these plugs provide a reliable, leak-free solution for closing unused ports in high-performance fluid systems.\nManufactured from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process, these ORB plugs deliver exceptional strength, corrosion resistance, and long-term durability. The O-ring sealing design provides consistent performance in high-pressure and high-temperature environments without relying on thread sealant.\nCompatible with E85, ethanol-based fuels, race fuel, pump gas, oil, coolant, transmission fluid, hydraulic fluid, and air systems, ColorFittings ORB Plugs are ideal for street performance, racing, off-road, marine, and custom fabrication applications.\nFinish your system with our AN fittings, adapters, braided hose, and fitting assembly tools.",https://colorfittings.com/wp-content/uploads/2019/10/cf-dash-plug-fitting-purple-1-1.png,Purple,CF-FPO-06-000-000-PU,"Caps, Plugs, and Blockoffs",True,"Target AN Size (-6, -8, -10)"
9.99,-8 AN ORB Plug w/ O-Ring,"ColorFittings AN ORB Plugs are precision CNC-machined to securely seal unused O-Ring Boss (ORB) ports in fuel, oil, coolant, transmission, hydraulic, and power steering systems. Designed with straight-thread ORB connections and an integrated O-ring sealing surface, these plugs provide a reliable, leak-free solution for closing unused ports in high-performance fluid systems.\nManufactured from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process, these ORB plugs deliver exceptional strength, corrosion resistance, and long-term durability. The O-ring sealing design provides consistent performance in high-pressure and high-temperature environments without relying on thread sealant.\nCompatible with E85, ethanol-based fuels, race fuel, pump gas, oil, coolant, transmission fluid, hydraulic fluid, and air systems, ColorFittings ORB Plugs are ideal for street performance, racing, off-road, marine, and custom fabrication applications.\nFinish your system with our AN fittings, adapters, braided hose, and fitting assembly tools.",https://colorfittings.com/wp-content/uploads/2019/10/10AN-ORB-Plug-Purple-Main.png,Purple,CF-FPO-08-000-000-PU,"Caps, Plugs, and Blockoffs",True,"Target AN Size (-6, -8, -10)"
9.99,"1/4"" NPT to 3/8"" Barb",This Adapter is available in the following color: Purple,https://colorfittings.com/wp-content/uploads/2019/10/14npt38barb-purple.png,Purple,CF-BNF-14-000-038-PU,Barb Fittings,True,Hose & Line / Hardware
10.99,"EFI Connector AN6 to 3/8"" Quick Connect","This Adapter is available in the following colors: Purple, Black, Teal, Red, and Gold",https://colorfittings.com/wp-content/uploads/2019/10/AN-fitting-EFI-Quick-Connect-LS1-red.png,Red,CF-EFI-06-038-000-RD,EFI/LS-Connector/Quick-Connector,True,EFI/LS Adapter
10.99,"EFI Connector AN6 to 5/16"" Quick Connect","This Adapter is available in the following colors: Purple, Black, Teal, Red, and Gold",https://colorfittings.com/wp-content/uploads/2019/10/AN-fitting-EFI-Quick-Connect-LS1-red.png,Red,CF-EFI-06-516-000-RD,EFI/LS-Connector/Quick-Connector,True,EFI/LS Adapter
10.99,"EFI Connector AN6 to 3/8"" Quick Connect","This Adapter is available in the following colors: Purple, Black, Teal, Red, and Gold",https://colorfittings.com/wp-content/uploads/2018/06/Quick-Connect-EFI-SAE-Adapter-Push-On-Fitting-Teal.png,Teal,CF-EFI-06-038-000-TL,EFI/LS-Connector/Quick-Connector,True,EFI/LS Adapter
8.99,-16 AN Hex/Worm-Clamp Hose Finisher,"ColorFittings Worm Clamp Hose End Finishers are designed to transform ordinary worm gear hose clamps into a clean, show-quality detail for your engine bay. Perfect for coolant, vacuum, intercooler, breather, and other rubber hose applications, these finishers provide a sleek, professional appearance while concealing the industrial look of standard hose clamps.\nPrecision CNC-machined from 6061-T6 billet aluminum and finished with ColorFittings’ proprietary anodizing process, these one-piece beauty covers offer exceptional durability, corrosion resistance, and long-lasting color retention. Whether you’re building a race car, show car, or street vehicle, they add the finishing touch that elevates your plumbing and engine bay presentation.\nLooking to complete your system? Explore our full range of AN fittings, braided hose, andfitting assembly tools.",https://colorfittings.com/wp-content/uploads/2018/06/Teal-WormClamp.png,Teal,CF-WCF-16-000-000-TL,Hex / Worm-Clamp Hose Finishers Ends,True,"Target AN Size (-6, -8, -10)"
